"","HINS1","HINS2","HICOV","SCHL","ENG","English","Education","Work_Insurance","Private_Insurance","Health_Insurance_Covered"
"372",0,0,0,19,2,"Well","1 or more years of college credit, no degree","No","No","No"
"373",0,0,1,16,3,"Not Well","Regular high school diploma","No","No","Yes"
"374",0,0,1,18,3,"Not Well","Some college, but less than 1 year","No","No","Yes"
"375",0,0,0,11,2,"Well","Grade 8","No","No","No"
"376",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"377",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"378",0,0,1,13,2,"Well","Grade 10","No","No","Yes"
"379",0,0,1,16,2,"Well","Regular high school diploma","No","No","Yes"
"380",0,0,1,21,3,"Not Well","Bachelor's degree","No","No","Yes"
"381",0,0,1,16,1,"Very Well","Regular high school diploma","No","No","Yes"
"382",0,0,1,12,2,"Well","Grade 9","No","No","Yes"
"383",1,1,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","Yes","Yes"
"384",1,0,1,22,2,"Well","Master's degree","Yes","No","Yes"
"385",1,0,1,21,2,"Well","Bachelor's degree","Yes","No","Yes"
"386",1,0,1,5,1,"Very Well","Grade 2","Yes","No","Yes"
"387",1,0,1,2,1,"Very Well","Nursery School or Pre-school","Yes","No","Yes"
"388",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"389",0,0,1,16,1,"Very Well","Regular high school diploma","No","No","Yes"
"390",0,0,0,21,1,"Very Well","Bachelor's degree","No","No","No"
"391",0,0,0,19,3,"Not Well","1 or more years of college credit, no degree","No","No","No"
"392",0,0,0,16,3,"Not Well","Regular high school diploma","No","No","No"
"393",0,0,0,16,4,"Not at all","Regular high school diploma","No","No","No"
"394",0,0,0,16,3,"Not Well","Regular high school diploma","No","No","No"
"395",0,0,1,7,3,"Not Well","Grade 4","No","No","Yes"
"396",0,0,0,21,1,"Very Well","Bachelor's degree","No","No","No"
"397",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"398",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"399",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"400",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"401",0,0,0,19,3,"Not Well","1 or more years of college credit, no degree","No","No","No"
"402",0,0,1,10,4,"Not at all","Grade 7","No","No","Yes"
"403",0,0,1,13,3,"Not Well","Grade 10","No","No","Yes"
"404",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"405",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"406",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"407",1,0,1,8,1,"Very Well","Grade 5","Yes","No","Yes"
"408",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"409",0,0,1,24,2,"Well","Doctorate degree","No","No","Yes"
"410",0,0,1,13,1,"Very Well","Grade 10","No","No","Yes"
"411",0,0,0,16,1,"Very Well","Regular high school diploma","No","No","No"
"412",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"413",1,1,1,22,1,"Very Well","Master's degree","Yes","Yes","Yes"
"414",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"415",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"416",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"417",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"418",0,0,0,19,2,"Well","1 or more years of college credit, no degree","No","No","No"
"419",0,0,0,16,1,"Very Well","Regular high school diploma","No","No","No"
"420",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"421",1,0,1,23,3,"Not Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"422",0,0,0,21,1,"Very Well","Bachelor's degree","No","No","No"
"423",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"424",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"425",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"426",1,0,1,9,1,"Very Well","Grade 6","Yes","No","Yes"
"427",0,0,0,16,1,"Very Well","Regular high school diploma","No","No","No"
"428",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"429",1,0,1,3,1,"Very Well","Kindergarten","Yes","No","Yes"
"430",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"431",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"432",0,0,0,13,1,"Very Well","Grade 10","No","No","No"
"433",0,0,1,20,1,"Very Well","Associate's degree","No","No","Yes"
"434",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"435",0,0,0,9,3,"Not Well","Grade 6","No","No","No"
"436",0,0,0,9,4,"Not at all","Grade 6","No","No","No"
"437",0,0,0,9,3,"Not Well","Grade 6","No","No","No"
"438",0,0,0,19,3,"Not Well","1 or more years of college credit, no degree","No","No","No"
"439",0,0,0,16,3,"Not Well","Regular high school diploma","No","No","No"
"440",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"441",1,0,1,15,3,"Not Well","12th Grade - no diploma","Yes","No","Yes"
"442",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"443",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"444",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"445",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"446",1,0,1,14,1,"Very Well","Grade 11","Yes","No","Yes"
"447",0,0,0,16,1,"Very Well","Regular high school diploma","No","No","No"
"448",0,0,0,16,3,"Not Well","Regular high school diploma","No","No","No"
"449",0,0,0,8,1,"Very Well","Grade 5","No","No","No"
"450",0,0,0,5,1,"Very Well","Grade 2","No","No","No"
"451",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"452",0,0,1,14,1,"Very Well","Grade 11","No","No","Yes"
"453",0,0,0,16,1,"Very Well","Regular high school diploma","No","No","No"
"454",0,0,1,5,1,"Very Well","Grade 2","No","No","Yes"
"455",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"456",0,0,0,16,2,"Well","Regular high school diploma","No","No","No"
"457",0,0,0,19,3,"Not Well","1 or more years of college credit, no degree","No","No","No"
"458",0,0,0,19,1,"Very Well","1 or more years of college credit, no degree","No","No","No"
"459",0,0,0,19,1,"Very Well","1 or more years of college credit, no degree","No","No","No"
"460",0,0,0,21,1,"Very Well","Bachelor's degree","No","No","No"
"461",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"462",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"463",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"464",1,0,1,20,3,"Not Well","Associate's degree","Yes","No","Yes"
"465",1,0,1,18,1,"Very Well","Some college, but less than 1 year","Yes","No","Yes"
"466",0,0,1,19,2,"Well","1 or more years of college credit, no degree","No","No","Yes"
"467",0,1,1,16,2,"Well","Regular high school diploma","No","Yes","Yes"
"468",0,0,0,21,1,"Very Well","Bachelor's degree","No","No","No"
"469",0,0,1,16,2,"Well","Regular high school diploma","No","No","Yes"
"470",0,0,1,16,2,"Well","Regular high school diploma","No","No","Yes"
"471",1,1,1,22,2,"Well","Master's degree","Yes","Yes","Yes"
"472",1,1,1,22,2,"Well","Master's degree","Yes","Yes","Yes"
"473",1,1,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","Yes","Yes"
"474",1,1,1,13,1,"Very Well","Grade 10","Yes","Yes","Yes"
"475",0,1,1,22,1,"Very Well","Master's degree","No","Yes","Yes"
"476",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"477",1,0,1,18,1,"Very Well","Some college, but less than 1 year","Yes","No","Yes"
"478",1,0,1,20,1,"Very Well","Associate's degree","Yes","No","Yes"
"479",1,0,1,10,1,"Very Well","Grade 7","Yes","No","Yes"
"480",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"481",1,0,1,14,1,"Very Well","Grade 11","Yes","No","Yes"
"482",0,0,0,16,4,"Not at all","Regular high school diploma","No","No","No"
"483",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"484",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"485",0,1,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","No","Yes","Yes"
"486",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"487",0,1,1,7,1,"Very Well","Grade 4","No","Yes","Yes"
"488",0,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","No","No","Yes"
"489",0,1,1,21,2,"Well","Bachelor's degree","No","Yes","Yes"
"490",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"491",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"492",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"493",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"494",0,0,0,21,2,"Well","Bachelor's degree","No","No","No"
"495",0,1,1,15,3,"Not Well","12th Grade - no diploma","No","Yes","Yes"
"496",0,0,1,18,1,"Very Well","Some college, but less than 1 year","No","No","Yes"
"497",1,0,1,18,1,"Very Well","Some college, but less than 1 year","Yes","No","Yes"
"498",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"499",1,0,1,1,1,"Very Well","No Schooling Completed","Yes","No","Yes"
"500",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"501",0,0,1,21,1,"Very Well","Bachelor's degree","No","No","Yes"
"502",0,0,0,16,2,"Well","Regular high school diploma","No","No","No"
"503",1,0,1,24,2,"Well","Doctorate degree","Yes","No","Yes"
"504",1,0,1,21,3,"Not Well","Bachelor's degree","Yes","No","Yes"
"505",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"506",0,0,1,21,1,"Very Well","Bachelor's degree","No","No","Yes"
"507",1,0,1,16,2,"Well","Regular high school diploma","Yes","No","Yes"
"508",0,0,0,14,3,"Not Well","Grade 11","No","No","No"
"509",0,0,0,15,3,"Not Well","12th Grade - no diploma","No","No","No"
"510",0,0,0,13,1,"Very Well","Grade 10","No","No","No"
"511",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"512",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"513",1,0,1,22,2,"Well","Master's degree","Yes","No","Yes"
"514",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"515",0,0,0,20,1,"Very Well","Associate's degree","No","No","No"
"516",0,0,0,18,1,"Very Well","Some college, but less than 1 year","No","No","No"
"517",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"518",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"519",0,1,1,13,2,"Well","Grade 10","No","Yes","Yes"
"520",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"521",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"522",1,0,1,9,1,"Very Well","Grade 6","Yes","No","Yes"
"523",1,0,1,16,2,"Well","Regular high school diploma","Yes","No","Yes"
"524",0,0,0,11,1,"Very Well","Grade 8","No","No","No"
"525",0,0,0,12,1,"Very Well","Grade 9","No","No","No"
"526",0,0,0,7,1,"Very Well","Grade 4","No","No","No"
"527",0,0,0,3,1,"Very Well","Kindergarten","No","No","No"
"528",0,0,1,22,1,"Very Well","Master's degree","No","No","Yes"
"529",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"530",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"531",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"532",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"533",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"534",1,0,1,20,1,"Very Well","Associate's degree","Yes","No","Yes"
"535",1,0,1,2,1,"Very Well","Nursery School or Pre-school","Yes","No","Yes"
"536",0,0,1,16,1,"Very Well","Regular high school diploma","No","No","Yes"
"537",1,0,1,20,1,"Very Well","Associate's degree","Yes","No","Yes"
"538",1,0,1,13,1,"Very Well","Grade 10","Yes","No","Yes"
"539",1,0,1,4,1,"Very Well","Grade 1","Yes","No","Yes"
"540",0,0,1,8,3,"Not Well","Grade 5","No","No","Yes"
"541",1,0,1,22,2,"Well","Master's degree","Yes","No","Yes"
"542",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"543",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"544",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"545",1,0,1,7,1,"Very Well","Grade 4","Yes","No","Yes"
"546",0,0,1,21,2,"Well","Bachelor's degree","No","No","Yes"
"547",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"548",1,0,1,11,1,"Very Well","Grade 8","Yes","No","Yes"
"549",0,0,0,23,1,"Very Well","Professional degree beyond a bachelor's degree","No","No","No"
"550",0,0,1,18,1,"Very Well","Some college, but less than 1 year","No","No","Yes"
"551",0,0,0,20,2,"Well","Associate's degree","No","No","No"
"552",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"553",0,0,1,24,1,"Very Well","Doctorate degree","No","No","Yes"
"554",1,0,1,12,2,"Well","Grade 9","Yes","No","Yes"
"555",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"556",1,0,1,18,1,"Very Well","Some college, but less than 1 year","Yes","No","Yes"
"557",0,0,1,22,2,"Well","Master's degree","No","No","Yes"
"558",0,0,1,22,2,"Well","Master's degree","No","No","Yes"
"559",0,0,0,20,2,"Well","Associate's degree","No","No","No"
"560",0,0,0,20,1,"Very Well","Associate's degree","No","No","No"
"561",1,0,1,18,1,"Very Well","Some college, but less than 1 year","Yes","No","Yes"
"562",0,0,0,1,4,"Not at all","No Schooling Completed","No","No","No"
"563",0,0,0,11,3,"Not Well","Grade 8","No","No","No"
"564",0,0,0,21,4,"Not at all","Bachelor's degree","No","No","No"
"565",0,0,0,1,3,"Not Well","No Schooling Completed","No","No","No"
"566",1,0,1,16,2,"Well","Regular high school diploma","Yes","No","Yes"
"567",0,0,0,1,4,"Not at all","No Schooling Completed","No","No","No"
"568",0,0,0,9,3,"Not Well","Grade 6","No","No","No"
"569",0,0,0,9,3,"Not Well","Grade 6","No","No","No"
"570",0,0,0,21,1,"Very Well","Bachelor's degree","No","No","No"
"571",0,0,0,16,1,"Very Well","Regular high school diploma","No","No","No"
"572",0,0,0,21,1,"Very Well","Bachelor's degree","No","No","No"
"573",0,0,0,19,1,"Very Well","1 or more years of college credit, no degree","No","No","No"
"574",0,0,0,14,1,"Very Well","Grade 11","No","No","No"
"575",1,0,1,19,3,"Not Well","1 or more years of college credit, no degree","Yes","No","Yes"
"576",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"577",1,0,1,12,1,"Very Well","Grade 9","Yes","No","Yes"
"578",1,1,1,11,1,"Very Well","Grade 8","Yes","Yes","Yes"
"579",1,1,1,13,2,"Well","Grade 10","Yes","Yes","Yes"
"580",0,0,1,12,3,"Not Well","Grade 9","No","No","Yes"
"581",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"582",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"583",1,0,1,22,2,"Well","Master's degree","Yes","No","Yes"
"584",1,1,1,20,1,"Very Well","Associate's degree","Yes","Yes","Yes"
"585",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"586",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"587",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"588",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"589",1,0,1,2,1,"Very Well","Nursery School or Pre-school","Yes","No","Yes"
"590",1,0,1,4,1,"Very Well","Grade 1","Yes","No","Yes"
"591",1,0,1,18,1,"Very Well","Some college, but less than 1 year","Yes","No","Yes"
"592",0,0,0,22,2,"Well","Master's degree","No","No","No"
"593",0,0,0,23,2,"Well","Professional degree beyond a bachelor's degree","No","No","No"
"594",0,0,0,9,1,"Very Well","Grade 6","No","No","No"
"595",0,0,0,5,2,"Well","Grade 2","No","No","No"
"596",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"597",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"598",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"599",1,0,1,1,1,"Very Well","No Schooling Completed","Yes","No","Yes"
"600",0,0,1,23,2,"Well","Professional degree beyond a bachelor's degree","No","No","Yes"
"601",0,0,1,23,2,"Well","Professional degree beyond a bachelor's degree","No","No","Yes"
"602",0,1,1,22,2,"Well","Master's degree","No","Yes","Yes"
"603",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"604",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"605",0,0,1,8,3,"Not Well","Grade 5","No","No","Yes"
"606",1,0,1,5,3,"Not Well","Grade 2","Yes","No","Yes"
"607",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"608",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"609",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"610",0,1,1,18,1,"Very Well","Some college, but less than 1 year","No","Yes","Yes"
"611",1,1,1,22,1,"Very Well","Master's degree","Yes","Yes","Yes"
"612",1,1,1,16,2,"Well","Regular high school diploma","Yes","Yes","Yes"
"613",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"614",0,0,0,7,3,"Not Well","Grade 4","No","No","No"
"615",0,0,0,9,4,"Not at all","Grade 6","No","No","No"
"616",1,0,1,21,3,"Not Well","Bachelor's degree","Yes","No","Yes"
"617",0,0,1,18,1,"Very Well","Some college, but less than 1 year","No","No","Yes"
"618",0,0,0,19,4,"Not at all","1 or more years of college credit, no degree","No","No","No"
"619",1,0,1,20,1,"Very Well","Associate's degree","Yes","No","Yes"
"620",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"621",0,0,1,16,3,"Not Well","Regular high school diploma","No","No","Yes"
"622",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"623",1,1,1,16,1,"Very Well","Regular high school diploma","Yes","Yes","Yes"
"624",1,0,1,4,1,"Very Well","Grade 1","Yes","No","Yes"
"625",1,0,1,21,2,"Well","Bachelor's degree","Yes","No","Yes"
"626",1,0,1,21,2,"Well","Bachelor's degree","Yes","No","Yes"
"627",0,0,0,16,1,"Very Well","Regular high school diploma","No","No","No"
"628",0,0,1,5,2,"Well","Grade 2","No","No","Yes"
"629",0,0,0,16,2,"Well","Regular high school diploma","No","No","No"
"630",0,0,0,21,2,"Well","Bachelor's degree","No","No","No"
"631",0,0,0,21,1,"Very Well","Bachelor's degree","No","No","No"
"632",0,1,1,14,1,"Very Well","Grade 11","No","Yes","Yes"
"633",0,0,1,11,1,"Very Well","Grade 8","No","No","Yes"
"634",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"635",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"636",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"637",0,1,1,24,1,"Very Well","Doctorate degree","No","Yes","Yes"
"638",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"639",1,0,1,14,1,"Very Well","Grade 11","Yes","No","Yes"
"640",1,0,1,20,1,"Very Well","Associate's degree","Yes","No","Yes"
"641",0,0,1,19,2,"Well","1 or more years of college credit, no degree","No","No","Yes"
"642",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"643",1,0,1,20,2,"Well","Associate's degree","Yes","No","Yes"
"644",0,0,1,19,2,"Well","1 or more years of college credit, no degree","No","No","Yes"
"645",0,0,1,19,2,"Well","1 or more years of college credit, no degree","No","No","Yes"
"646",0,0,1,19,4,"Not at all","1 or more years of college credit, no degree","No","No","Yes"
"647",0,0,0,22,1,"Very Well","Master's degree","No","No","No"
"648",1,0,1,21,2,"Well","Bachelor's degree","Yes","No","Yes"
"649",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"650",1,0,1,11,1,"Very Well","Grade 8","Yes","No","Yes"
"651",1,0,1,7,1,"Very Well","Grade 4","Yes","No","Yes"
"652",0,0,1,13,2,"Well","Grade 10","No","No","Yes"
"653",0,0,0,19,1,"Very Well","1 or more years of college credit, no degree","No","No","No"
"654",0,0,1,17,1,"Very Well","GED or alternative credential","No","No","Yes"
"655",0,0,0,20,1,"Very Well","Associate's degree","No","No","No"
"656",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"657",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"658",0,0,1,13,2,"Well","Grade 10","No","No","Yes"
