"","HINS1","HINS2","HICOV","SCHL","ENG","English","Education","Work_Insurance","Private_Insurance","Health_Insurance_Covered"
"4461",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"4462",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4463",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4464",1,0,1,11,1,"Very Well","Grade 8","Yes","No","Yes"
"4465",1,0,1,11,1,"Very Well","Grade 8","Yes","No","Yes"
"4466",0,1,1,16,3,"Not Well","Regular high school diploma","No","Yes","Yes"
"4467",0,0,1,18,1,"Very Well","Some college, but less than 1 year","No","No","Yes"
"4468",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4469",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4470",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"4471",1,0,1,4,3,"Not Well","Grade 1","Yes","No","Yes"
"4472",1,0,1,9,3,"Not Well","Grade 6","Yes","No","Yes"
"4473",1,0,1,20,3,"Not Well","Associate's degree","Yes","No","Yes"
"4474",1,0,1,1,3,"Not Well","No Schooling Completed","Yes","No","Yes"
"4475",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4476",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4477",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4478",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4479",0,0,0,22,1,"Very Well","Master's degree","No","No","No"
"4480",0,0,0,21,1,"Very Well","Bachelor's degree","No","No","No"
"4481",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"4482",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"4483",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4484",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4485",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"4486",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"4487",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"4488",1,0,1,20,1,"Very Well","Associate's degree","Yes","No","Yes"
"4489",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4490",0,1,1,22,1,"Very Well","Master's degree","No","Yes","Yes"
"4491",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"4492",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"4493",1,0,1,9,1,"Very Well","Grade 6","Yes","No","Yes"
"4494",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"4495",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"4496",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"4497",1,0,1,6,1,"Very Well","Grade 3","Yes","No","Yes"
"4498",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4499",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4500",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4501",0,0,1,16,2,"Well","Regular high school diploma","No","No","Yes"
"4502",0,1,1,20,2,"Well","Associate's degree","No","Yes","Yes"
"4503",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"4504",0,0,1,18,1,"Very Well","Some college, but less than 1 year","No","No","Yes"
"4505",1,0,1,2,1,"Very Well","Nursery School or Pre-school","Yes","No","Yes"
"4506",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4507",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4508",1,1,1,24,1,"Very Well","Doctorate degree","Yes","Yes","Yes"
"4509",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4510",0,0,1,21,2,"Well","Bachelor's degree","No","No","Yes"
"4511",0,0,1,21,2,"Well","Bachelor's degree","No","No","Yes"
"4512",0,0,0,16,2,"Well","Regular high school diploma","No","No","No"
"4513",0,0,1,5,2,"Well","Grade 2","No","No","Yes"
"4514",0,0,1,1,1,"Very Well","No Schooling Completed","No","No","Yes"
"4515",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4516",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4517",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"4518",1,0,1,21,2,"Well","Bachelor's degree","Yes","No","Yes"
"4519",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4520",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"4521",0,0,0,21,2,"Well","Bachelor's degree","No","No","No"
"4522",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4523",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4524",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4525",0,0,1,1,3,"Not Well","No Schooling Completed","No","No","Yes"
"4526",0,1,1,18,1,"Very Well","Some college, but less than 1 year","No","Yes","Yes"
"4527",0,1,1,4,2,"Well","Grade 1","No","Yes","Yes"
"4528",0,1,1,12,3,"Not Well","Grade 9","No","Yes","Yes"
"4529",0,1,1,10,2,"Well","Grade 7","No","Yes","Yes"
"4530",0,0,1,21,1,"Very Well","Bachelor's degree","No","No","Yes"
"4531",0,0,1,16,2,"Well","Regular high school diploma","No","No","Yes"
"4532",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4533",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4534",0,0,0,21,1,"Very Well","Bachelor's degree","No","No","No"
"4535",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4536",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4537",1,1,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","Yes","Yes"
"4538",1,1,1,22,1,"Very Well","Master's degree","Yes","Yes","Yes"
"4539",0,0,1,17,3,"Not Well","GED or alternative credential","No","No","Yes"
"4540",0,0,1,17,1,"Very Well","GED or alternative credential","No","No","Yes"
"4541",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4542",1,0,1,21,2,"Well","Bachelor's degree","Yes","No","Yes"
"4543",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4544",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4545",1,0,1,21,2,"Well","Bachelor's degree","Yes","No","Yes"
"4546",0,0,0,19,1,"Very Well","1 or more years of college credit, no degree","No","No","No"
"4547",1,0,1,2,4,"Not at all","Nursery School or Pre-school","Yes","No","Yes"
"4548",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4549",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"4550",1,0,1,20,1,"Very Well","Associate's degree","Yes","No","Yes"
"4551",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"4552",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4553",0,0,0,22,1,"Very Well","Master's degree","No","No","No"
"4554",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"4555",0,1,1,23,2,"Well","Professional degree beyond a bachelor's degree","No","Yes","Yes"
"4556",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"4557",1,1,1,22,1,"Very Well","Master's degree","Yes","Yes","Yes"
"4558",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"4559",0,0,0,7,1,"Very Well","Grade 4","No","No","No"
"4560",0,1,1,4,1,"Very Well","Grade 1","No","Yes","Yes"
"4561",1,1,1,21,2,"Well","Bachelor's degree","Yes","Yes","Yes"
"4562",1,1,1,11,1,"Very Well","Grade 8","Yes","Yes","Yes"
"4563",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"4564",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4565",0,1,1,22,1,"Very Well","Master's degree","No","Yes","Yes"
"4566",0,1,1,18,1,"Very Well","Some college, but less than 1 year","No","Yes","Yes"
"4567",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4568",0,0,1,15,2,"Well","12th Grade - no diploma","No","No","Yes"
"4569",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4570",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4571",0,0,0,21,2,"Well","Bachelor's degree","No","No","No"
"4572",0,0,0,19,3,"Not Well","1 or more years of college credit, no degree","No","No","No"
"4573",0,0,0,5,1,"Very Well","Grade 2","No","No","No"
"4574",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4575",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"4576",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4577",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"4578",1,0,1,8,1,"Very Well","Grade 5","Yes","No","Yes"
"4579",1,0,1,6,1,"Very Well","Grade 3","Yes","No","Yes"
"4580",1,1,1,16,3,"Not Well","Regular high school diploma","Yes","Yes","Yes"
"4581",1,0,1,14,3,"Not Well","Grade 11","Yes","No","Yes"
"4582",0,1,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","No","Yes","Yes"
"4583",1,0,1,20,2,"Well","Associate's degree","Yes","No","Yes"
"4584",1,0,1,15,3,"Not Well","12th Grade - no diploma","Yes","No","Yes"
"4585",1,0,1,14,3,"Not Well","Grade 11","Yes","No","Yes"
"4586",0,0,1,14,3,"Not Well","Grade 11","No","No","Yes"
"4587",0,0,1,17,2,"Well","GED or alternative credential","No","No","Yes"
"4588",0,0,1,1,2,"Well","No Schooling Completed","No","No","Yes"
"4589",0,0,1,6,1,"Very Well","Grade 3","No","No","Yes"
"4590",0,0,1,21,1,"Very Well","Bachelor's degree","No","No","Yes"
"4591",0,0,1,22,1,"Very Well","Master's degree","No","No","Yes"
"4592",0,0,1,6,4,"Not at all","Grade 3","No","No","Yes"
"4593",1,0,1,12,2,"Well","Grade 9","Yes","No","Yes"
"4594",1,0,1,11,1,"Very Well","Grade 8","Yes","No","Yes"
"4595",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4596",1,0,1,18,2,"Well","Some college, but less than 1 year","Yes","No","Yes"
"4597",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4598",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4599",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"4600",0,0,1,20,1,"Very Well","Associate's degree","No","No","Yes"
"4601",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4602",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4603",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4604",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4605",1,0,1,10,1,"Very Well","Grade 7","Yes","No","Yes"
"4606",1,0,1,9,3,"Not Well","Grade 6","Yes","No","Yes"
"4607",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"4608",0,0,1,21,2,"Well","Bachelor's degree","No","No","Yes"
"4609",0,0,1,16,3,"Not Well","Regular high school diploma","No","No","Yes"
"4610",1,0,1,16,3,"Not Well","Regular high school diploma","Yes","No","Yes"
"4611",0,0,1,1,3,"Not Well","No Schooling Completed","No","No","Yes"
"4612",1,0,1,14,3,"Not Well","Grade 11","Yes","No","Yes"
"4613",1,0,1,16,3,"Not Well","Regular high school diploma","Yes","No","Yes"
"4614",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"4615",1,0,1,2,1,"Very Well","Nursery School or Pre-school","Yes","No","Yes"
"4616",0,0,1,22,1,"Very Well","Master's degree","No","No","Yes"
"4617",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"4618",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4619",1,1,1,21,2,"Well","Bachelor's degree","Yes","Yes","Yes"
"4620",1,1,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","Yes","Yes"
"4621",0,0,1,21,1,"Very Well","Bachelor's degree","No","No","Yes"
"4622",0,1,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","No","Yes","Yes"
"4623",1,1,1,22,1,"Very Well","Master's degree","Yes","Yes","Yes"
"4624",1,0,1,20,2,"Well","Associate's degree","Yes","No","Yes"
"4625",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4626",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"4627",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4628",1,1,1,24,1,"Very Well","Doctorate degree","Yes","Yes","Yes"
"4629",0,0,1,21,1,"Very Well","Bachelor's degree","No","No","Yes"
"4630",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4631",1,1,1,22,1,"Very Well","Master's degree","Yes","Yes","Yes"
"4632",0,0,0,16,1,"Very Well","Regular high school diploma","No","No","No"
"4633",0,0,1,22,1,"Very Well","Master's degree","No","No","Yes"
"4634",0,0,1,10,1,"Very Well","Grade 7","No","No","Yes"
"4635",0,0,1,7,1,"Very Well","Grade 4","No","No","Yes"
"4636",0,0,1,12,3,"Not Well","Grade 9","No","No","Yes"
"4637",0,0,0,11,2,"Well","Grade 8","No","No","No"
"4638",0,0,1,4,1,"Very Well","Grade 1","No","No","Yes"
"4639",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"4640",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4641",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"4642",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4643",0,0,1,22,1,"Very Well","Master's degree","No","No","Yes"
"4644",1,0,1,2,4,"Not at all","Nursery School or Pre-school","Yes","No","Yes"
"4645",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4646",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4647",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"4648",0,1,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","No","Yes","Yes"
"4649",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4650",1,0,1,21,3,"Not Well","Bachelor's degree","Yes","No","Yes"
"4651",1,0,1,23,2,"Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"4652",1,1,1,21,1,"Very Well","Bachelor's degree","Yes","Yes","Yes"
"4653",0,1,1,15,2,"Well","12th Grade - no diploma","No","Yes","Yes"
"4654",0,1,1,9,2,"Well","Grade 6","No","Yes","Yes"
"4655",0,1,1,5,1,"Very Well","Grade 2","No","Yes","Yes"
"4656",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4657",0,1,1,22,1,"Very Well","Master's degree","No","Yes","Yes"
"4658",1,1,1,21,1,"Very Well","Bachelor's degree","Yes","Yes","Yes"
"4659",1,1,1,21,1,"Very Well","Bachelor's degree","Yes","Yes","Yes"
"4660",1,1,1,3,2,"Well","Kindergarten","Yes","Yes","Yes"
"4661",0,0,1,19,2,"Well","1 or more years of college credit, no degree","No","No","Yes"
"4662",0,0,1,16,2,"Well","Regular high school diploma","No","No","Yes"
"4663",0,0,1,1,4,"Not at all","No Schooling Completed","No","No","Yes"
"4664",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4665",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4666",1,1,1,17,2,"Well","GED or alternative credential","Yes","Yes","Yes"
"4667",0,0,1,16,1,"Very Well","Regular high school diploma","No","No","Yes"
"4668",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"4669",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4670",1,0,1,19,4,"Not at all","1 or more years of college credit, no degree","Yes","No","Yes"
"4671",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4672",0,0,0,16,3,"Not Well","Regular high school diploma","No","No","No"
"4673",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4674",0,0,1,15,1,"Very Well","12th Grade - no diploma","No","No","Yes"
"4675",1,0,1,16,3,"Not Well","Regular high school diploma","Yes","No","Yes"
"4676",1,0,1,16,3,"Not Well","Regular high school diploma","Yes","No","Yes"
"4677",1,0,1,16,3,"Not Well","Regular high school diploma","Yes","No","Yes"
"4678",0,0,1,11,1,"Very Well","Grade 8","No","No","Yes"
"4679",1,1,1,22,1,"Very Well","Master's degree","Yes","Yes","Yes"
"4680",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"4681",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4682",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"4683",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"4684",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"4685",1,0,1,2,1,"Very Well","Nursery School or Pre-school","Yes","No","Yes"
"4686",1,0,1,18,1,"Very Well","Some college, but less than 1 year","Yes","No","Yes"
"4687",0,0,1,12,1,"Very Well","Grade 9","No","No","Yes"
"4688",1,0,1,4,1,"Very Well","Grade 1","Yes","No","Yes"
"4689",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4690",0,1,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","No","Yes","Yes"
"4691",0,0,1,22,1,"Very Well","Master's degree","No","No","Yes"
"4692",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"4693",0,0,0,19,3,"Not Well","1 or more years of college credit, no degree","No","No","No"
"4694",0,0,0,10,2,"Well","Grade 7","No","No","No"
"4695",1,0,1,5,1,"Very Well","Grade 2","Yes","No","Yes"
"4696",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4697",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"4698",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"4699",1,0,1,22,2,"Well","Master's degree","Yes","No","Yes"
"4700",1,0,1,21,2,"Well","Bachelor's degree","Yes","No","Yes"
"4701",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4702",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4703",1,1,1,20,2,"Well","Associate's degree","Yes","Yes","Yes"
"4704",1,1,1,2,1,"Very Well","Nursery School or Pre-school","Yes","Yes","Yes"
"4705",1,1,1,22,1,"Very Well","Master's degree","Yes","Yes","Yes"
"4706",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4707",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4708",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4709",0,0,1,1,3,"Not Well","No Schooling Completed","No","No","Yes"
"4710",0,0,1,2,3,"Not Well","Nursery School or Pre-school","No","No","Yes"
"4711",0,0,1,16,2,"Well","Regular high school diploma","No","No","Yes"
"4712",0,0,1,20,1,"Very Well","Associate's degree","No","No","Yes"
"4713",0,0,1,5,1,"Very Well","Grade 2","No","No","Yes"
"4714",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"4715",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4716",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4717",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4718",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"4719",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4720",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4721",1,0,1,21,2,"Well","Bachelor's degree","Yes","No","Yes"
"4722",1,0,1,22,2,"Well","Master's degree","Yes","No","Yes"
"4723",1,0,1,24,2,"Well","Doctorate degree","Yes","No","Yes"
"4724",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"4725",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"4726",0,1,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","No","Yes","Yes"
"4727",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4728",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4729",1,0,1,19,2,"Well","1 or more years of college credit, no degree","Yes","No","Yes"
"4730",1,0,1,15,3,"Not Well","12th Grade - no diploma","Yes","No","Yes"
"4731",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"4732",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4733",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4734",1,0,1,1,2,"Well","No Schooling Completed","Yes","No","Yes"
"4735",1,0,1,20,1,"Very Well","Associate's degree","Yes","No","Yes"
"4736",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4737",0,0,1,17,2,"Well","GED or alternative credential","No","No","Yes"
"4738",0,0,1,1,1,"Very Well","No Schooling Completed","No","No","Yes"
"4739",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4740",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"4741",1,0,1,21,2,"Well","Bachelor's degree","Yes","No","Yes"
"4742",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4743",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"4744",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"4745",1,0,1,1,1,"Very Well","No Schooling Completed","Yes","No","Yes"
"4746",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"4747",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"4748",0,0,1,19,2,"Well","1 or more years of college credit, no degree","No","No","Yes"
"4749",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"4750",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
